tags,elapsed_s,start_unix,end_unix
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24538.zip']",57.10,1713122940.92,1713122998.02
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24538.zip']",57.86,1713122940.16,1713122998.02
"['initialize-parser', 'c769db8c-6ba9-427d-a18c-5ca4c2c3879b']",0.00,1713122999.19,1713122999.19
"['parser-parse', 'd65d77fb-c5a7-4a76-be9e-1f2efff981bb']",56.76,1713122940.95,1713122997.70
"['write-jsonl', 'd65d77fb-c5a7-4a76-be9e-1f2efff981bb']",0.00,1713122997.70,1713122997.71
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14043.zip']",56.76,1713122940.94,1713122997.71
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14043.zip']",57.53,1713122940.17,1713122997.71
"['initialize-parser', '764418af-7169-49b9-859b-a09eff6db7d1']",0.00,1713122999.20,1713122999.20
"['parser-parse', 'c28c6322-9379-4e71-9d8a-6531e0c6d0cd']",56.65,1713122940.97,1713122997.62
"['write-jsonl', 'c28c6322-9379-4e71-9d8a-6531e0c6d0cd']",0.00,1713122997.62,1713122997.63
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8195.zip']",56.65,1713122940.97,1713122997.63
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8195.zip']",57.43,1713122940.20,1713122997.63
"['initialize-parser', '3df660f6-4234-4d6b-b153-188643c49231']",0.00,1713122999.21,1713122999.21
"['parser-parse', '472367a0-0d2f-411c-b114-1bb2d5277da7']",57.22,1713122940.90,1713122998.12
"['write-jsonl', '472367a0-0d2f-411c-b114-1bb2d5277da7']",0.00,1713122998.12,1713122998.12
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21963.zip']",57.22,1713122940.90,1713122998.12
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21963.zip']",57.96,1713122940.16,1713122998.12
"['initialize-parser', '438d606f-fe89-4dca-acc1-63bec3f89775']",0.00,1713122999.24,1713122999.24
"['parser-parse', '5a4f9286-cb39-4cb0-a361-79b26857cdfc']",56.59,1713122941.17,1713122997.76
"['write-jsonl', '5a4f9286-cb39-4cb0-a361-79b26857cdfc']",0.00,1713122997.76,1713122997.76
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-19805.zip']",56.59,1713122941.17,1713122997.76
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-19805.zip']",57.59,1713122940.17,1713122997.76
"['initialize-parser', '1ec38be4-6cc0-4ab2-b7d5-cb19fded3f20']",0.00,1713122999.25,1713122999.25
"['parser-parse', '4bb91dbd-7768-471e-941c-b9d9550da514']",56.62,1713122941.21,1713122997.83
"['write-jsonl', '4bb91dbd-7768-471e-941c-b9d9550da514']",0.00,1713122997.83,1713122997.83
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36202.zip']",56.62,1713122941.21,1713122997.83
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36202.zip']",57.64,1713122940.19,1713122997.83
"['initialize-parser', '6555319c-6a30-46ed-b23a-627e3894f8cb']",0.00,1713122999.32,1713122999.32
"['parser-parse', 'f7c8b854-b828-49e4-8b45-7f4d93ee8004']",57.00,1713122940.83,1713122997.83
"['write-jsonl', 'f7c8b854-b828-49e4-8b45-7f4d93ee8004']",0.00,1713122997.83,1713122997.83
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17781.zip']",57.01,1713122940.83,1713122997.83
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17781.zip']",57.66,1713122940.17,1713122997.83
"['initialize-parser', '315d2387-49c8-4cc5-a186-ad38e5ded4dd']",0.00,1713122999.33,1713122999.33
"['parser-parse', '365673fa-e741-4437-8913-e94798108850']",56.76,1713122941.19,1713122997.95
"['write-jsonl', '365673fa-e741-4437-8913-e94798108850']",0.00,1713122997.95,1713122997.96
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4579.zip']",56.76,1713122941.19,1713122997.96
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4579.zip']",57.77,1713122940.19,1713122997.96
"['initialize-parser', '2ea40af9-a3c6-493b-9a08-8acb96c5065b']",0.00,1713122999.35,1713122999.35
"['parser-parse', '1097f4f6-44b4-4bb2-87a5-40e1d99be121']",57.35,1713122940.90,1713122998.25
"['write-jsonl', '1097f4f6-44b4-4bb2-87a5-40e1d99be121']",0.00,1713122998.25,1713122998.25
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38091.zip']",57.35,1713122940.90,1713122998.25
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38091.zip']",58.07,1713122940.19,1713122998.26
"['initialize-parser', 'f3830fa1-769e-4d33-a0e4-434e93a8483b']",0.00,1713122999.35,1713122999.35
"['parser-parse', '9108b757-86fd-4512-b448-671589bd293e']",57.28,1713122940.97,1713122998.25
"['write-jsonl', '9108b757-86fd-4512-b448-671589bd293e']",0.01,1713122998.25,1713122998.26
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28260.zip']",57.29,1713122940.97,1713122998.26
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-28260.zip']",58.08,1713122940.19,1713122998.26
"['initialize-parser', 'ed49dbbe-fbb5-4d2a-9a8b-3cef2454c282']",0.00,1713122999.35,1713122999.35
"['parser-parse', 'faaf01b0-1923-4262-a61d-2afa5883a019']",57.05,1713122940.83,1713122997.88
"['write-jsonl', 'faaf01b0-1923-4262-a61d-2afa5883a019']",0.00,1713122997.88,1713122997.88
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14326.zip']",57.05,1713122940.83,1713122997.88
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-14326.zip']",57.71,1713122940.17,1713122997.89
"['initialize-parser', '18d7b29d-2c42-4364-869c-d319349e7a56']",0.00,1713122999.37,1713122999.37
"['parser-parse', 'b1150ce5-58a3-4fd3-96f4-f1feb5164d23']",57.09,1713122941.18,1713122998.28
"['write-jsonl', 'b1150ce5-58a3-4fd3-96f4-f1feb5164d23']",0.00,1713122998.28,1713122998.28
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11061.zip']",57.10,1713122941.18,1713122998.28
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-11061.zip']",58.06,1713122940.22,1713122998.28
"['initialize-parser', '8eeeb469-0cac-4165-9519-fe102d3d0b65']",0.00,1713122999.39,1713122999.39
"['parser-parse', 'b1fd7186-7d2c-4729-b198-7d209a602eaf']",56.74,1713122941.06,1713122997.80
"['write-jsonl', 'b1fd7186-7d2c-4729-b198-7d209a602eaf']",0.00,1713122997.80,1713122997.80
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24544.zip']",56.74,1713122941.06,1713122997.80
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24544.zip']",57.60,1713122940.20,1713122997.80
"['initialize-parser', 'e25152df-aab8-47c1-8d4c-7e42103b70d1']",0.00,1713122999.40,1713122999.40
"['parser-parse', '259ca4b4-6eae-421f-9e96-cd4703343283']",57.01,1713122940.83,1713122997.84
"['write-jsonl', '259ca4b4-6eae-421f-9e96-cd4703343283']",0.00,1713122997.84,1713122997.84
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24216.zip']",57.01,1713122940.83,1713122997.84
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24216.zip']",57.67,1713122940.17,1713122997.84
"['initialize-parser', 'f3162927-1971-4b0c-a9a6-20fe725d2aed']",0.00,1713122999.41,1713122999.41
"['parser-parse', '1692b7fc-7297-4716-a3ba-334edb5a3b6f']",57.00,1713122940.93,1713122997.93
"['write-jsonl', '1692b7fc-7297-4716-a3ba-334edb5a3b6f']",0.00,1713122997.93,1713122997.93
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20362.zip']",57.00,1713122940.93,1713122997.93
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-20362.zip']",57.75,1713122940.18,1713122997.93
"['initialize-parser', 'ce3d370e-0c3a-4b85-96f4-c2ab4804c0fd']",0.00,1713122999.42,1713122999.42
"['parser-parse', 'bd17581d-028f-4979-a775-875e3835db9c']",57.32,1713122940.92,1713122998.24
"['write-jsonl', 'bd17581d-028f-4979-a775-875e3835db9c']",0.00,1713122998.24,1713122998.24
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31163.zip']",57.33,1713122940.92,1713122998.24
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31163.zip']",58.08,1713122940.16,1713122998.24
"['initialize-parser', 'c1d2e5dd-67bc-464e-b9cc-ae94e61139b3']",0.00,1713122999.45,1713122999.45
"['parser-parse', '1938b1c1-2b57-485f-bf43-5c8eb1352e88']",57.25,1713122940.93,1713122998.18
"['write-jsonl', '1938b1c1-2b57-485f-bf43-5c8eb1352e88']",0.00,1713122998.18,1713122998.18
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4275.zip']",57.25,1713122940.93,1713122998.18
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-4275.zip']",58.00,1713122940.18,1713122998.18
"['initialize-parser', '065d6a79-6b1b-4b3c-96a7-378c2cf836f5']",0.00,1713122999.46,1713122999.46
"['parser-parse', '24c6a0c5-f25a-42b7-8582-d8f2ba5c28ae']",57.29,1713122940.97,1713122998.27
"['write-jsonl', '24c6a0c5-f25a-42b7-8582-d8f2ba5c28ae']",0.00,1713122998.27,1713122998.27
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32356.zip']",57.30,1713122940.97,1713122998.27
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32356.zip']",58.11,1713122940.16,1713122998.27
"['initialize-parser', '4f666268-a3bf-40b2-b67d-3119ad1e2860']",0.00,1713122999.49,1713122999.49
"['parser-parse', '4ecc0bff-9d9b-4c97-9c20-4241494e4c5a']",57.03,1713122940.96,1713122997.99
"['write-jsonl', '4ecc0bff-9d9b-4c97-9c20-4241494e4c5a']",0.00,1713122997.99,1713122997.99
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21114.zip']",57.03,1713122940.96,1713122997.99
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-21114.zip']",57.82,1713122940.17,1713122998.00
"['initialize-parser', '2aaac4f3-12b8-418c-a189-af7c8d96afdb']",0.00,1713122999.50,1713122999.50
"['parser-parse', '979dee7f-dd75-4161-82c7-b78fa20854eb']",57.03,1713122941.02,1713122998.05
"['write-jsonl', '979dee7f-dd75-4161-82c7-b78fa20854eb']",0.00,1713122998.05,1713122998.05
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17472.zip']",57.03,1713122941.02,1713122998.05
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17472.zip']",57.88,1713122940.17,1713122998.05
"['initialize-parser', 'cb8edf52-353b-4073-8c93-3e50d5f3443b']",0.00,1713122999.55,1713122999.55
"['parser-parse', 'f7265726-8435-46e8-929b-ffa451f6a986']",57.53,1713122941.02,1713122998.55
"['write-jsonl', 'f7265726-8435-46e8-929b-ffa451f6a986']",0.00,1713122998.55,1713122998.55
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-420.zip']",57.53,1713122941.02,1713122998.55
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-420.zip']",58.38,1713122940.17,1713122998.56
"['initialize-parser', '3e5dc77f-4be9-4c1f-a579-121998a88351']",0.00,1713122999.57,1713122999.57
"['parser-parse', '9c680281-da03-4250-a1c1-19c3b4580a98']",57.69,1713122940.88,1713122998.57
"['write-jsonl', '9c680281-da03-4250-a1c1-19c3b4580a98']",0.00,1713122998.57,1713122998.58
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17946.zip']",57.69,1713122940.88,1713122998.58
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-17946.zip']",58.40,1713122940.17,1713122998.58
"['initialize-parser', 'ea4191cf-3556-4817-a645-abfa8b4b63a5']",0.00,1713122999.58,1713122999.58
"['parser-parse', 'e4fa1243-3129-49b3-bcca-d17d0bdd391b']",57.30,1713122940.95,1713122998.25
"['write-jsonl', 'e4fa1243-3129-49b3-bcca-d17d0bdd391b']",0.00,1713122998.25,1713122998.26
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38456.zip']",57.30,1713122940.95,1713122998.26
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-38456.zip']",58.07,1713122940.18,1713122998.26
"['initialize-parser', 'a6a2669e-f9fe-42cb-aa39-71dd0fd30a70']",0.00,1713122999.65,1713122999.65
"['parser-parse', '3b4abd49-7dd5-4768-9b5c-099684c56795']",57.22,1713122941.42,1713122998.64
"['write-jsonl', '3b4abd49-7dd5-4768-9b5c-099684c56795']",0.00,1713122998.64,1713122998.64
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24928.zip']",57.23,1713122941.42,1713122998.64
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-24928.zip']",58.41,1713122940.23,1713122998.65
"['initialize-parser', '6770f0d2-0831-4619-98c7-78ef93608194']",0.00,1713122999.76,1713122999.76
"['parser-parse', '0418b6ac-aa7e-4b49-9faa-c7e1af65fbf5']",56.97,1713122941.41,1713122998.38
"['write-jsonl', '0418b6ac-aa7e-4b49-9faa-c7e1af65fbf5']",0.00,1713122998.38,1713122998.39
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31846.zip']",56.97,1713122941.41,1713122998.39
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-31846.zip']",58.20,1713122940.19,1713122998.39
"['initialize-parser', 'e1a94759-292d-4a31-8691-e0bc2b96641c']",0.00,1713122999.76,1713122999.76
"['parser-parse', '4367aac4-4532-45b7-8933-8961d573af3d']",57.18,1713122941.01,1713122998.18
"['write-jsonl', '4367aac4-4532-45b7-8933-8961d573af3d']",0.00,1713122998.18,1713122998.18
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35056.zip']",57.18,1713122941.00,1713122998.18
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-35056.zip']",57.99,1713122940.20,1713122998.19
"['initialize-parser', '014ba1b2-88f6-4026-88ed-f2d119563dc4']",0.00,1713122999.77,1713122999.77
"['parser-parse', 'b16138cc-ea0d-417e-92aa-40c64d915fb6']",57.16,1713122941.11,1713122998.26
"['write-jsonl', 'b16138cc-ea0d-417e-92aa-40c64d915fb6']",0.00,1713122998.26,1713122998.27
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16725.zip']",57.16,1713122941.11,1713122998.27
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-16725.zip']",58.09,1713122940.18,1713122998.27
"['initialize-parser', '25163076-0bbd-4e03-a463-3927666a0e30']",0.00,1713122999.79,1713122999.79
"['parser-parse', '21569fc2-0fa5-4f04-a2de-e408dfc60394']",57.40,1713122940.93,1713122998.33
"['write-jsonl', '21569fc2-0fa5-4f04-a2de-e408dfc60394']",0.00,1713122998.33,1713122998.33
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30814.zip']",57.40,1713122940.93,1713122998.33
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-30814.zip']",58.15,1713122940.19,1713122998.34
"['initialize-parser', '7c77c5b2-2318-468a-a132-59c2478debc3']",0.00,1713122999.80,1713122999.80
"['parser-parse', '1b63c16d-178e-40a0-aab1-c6df59889d89']",57.29,1713122940.93,1713122998.22
"['write-jsonl', '1b63c16d-178e-40a0-aab1-c6df59889d89']",0.00,1713122998.22,1713122998.23
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32327.zip']",57.29,1713122940.93,1713122998.23
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-32327.zip']",58.03,1713122940.20,1713122998.23
"['initialize-parser', '5e6a1335-530f-4f1c-b5d7-c6e077c3f735']",0.00,1713122999.80,1713122999.80
"['parser-parse', '356896be-844f-490e-aa01-f1dedc62556a']",57.33,1713122941.34,1713122998.67
"['write-jsonl', '356896be-844f-490e-aa01-f1dedc62556a']",0.00,1713122998.67,1713122998.67
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37851.zip']",57.33,1713122941.34,1713122998.67
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-37851.zip']",58.44,1713122940.23,1713122998.67
"['initialize-parser', 'e228bba7-26f9-4030-a0c7-673ffd8941ef']",0.00,1713122999.82,1713122999.82
"['parser-parse', '7cd123af-60b0-40dc-bfd4-9a393e6a1487']",56.98,1713122941.30,1713122998.28
"['write-jsonl', '7cd123af-60b0-40dc-bfd4-9a393e6a1487']",0.00,1713122998.28,1713122998.29
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36329.zip']",56.98,1713122941.30,1713122998.29
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-36329.zip']",58.08,1713122940.21,1713122998.29
"['initialize-parser', '5c4c9315-9c0a-475a-ad50-504ee714434c']",0.00,1713122999.83,1713122999.83
"['parser-parse', 'ba9c8693-8a86-417b-83e1-f487612f0918']",57.46,1713122941.31,1713122998.77
"['write-jsonl', 'ba9c8693-8a86-417b-83e1-f487612f0918']",0.00,1713122998.77,1713122998.77
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9042.zip']",57.46,1713122941.31,1713122998.77
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-9042.zip']",58.56,1713122940.22,1713122998.78
"['initialize-parser', '8170ec6f-5e99-4ca4-930f-b2279a79fab3']",0.00,1713122999.85,1713122999.85
"['parser-parse', 'ef3dbbd3-534f-4ea5-b17c-26445e81b101']",57.25,1713122941.08,1713122998.33
"['write-jsonl', 'ef3dbbd3-534f-4ea5-b17c-26445e81b101']",0.00,1713122998.33,1713122998.33
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26219.zip']",57.25,1713122941.08,1713122998.33
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-26219.zip']",58.14,1713122940.20,1713122998.34
"['initialize-parser', 'ff5d5712-e1a2-468a-bc84-8a120b96f58c']",0.00,1713122999.88,1713122999.88
"['parser-parse', '5bb259f7-a673-415b-8ecc-285f0ff97901']",56.91,1713122941.44,1713122998.36
"['write-jsonl', '5bb259f7-a673-415b-8ecc-285f0ff97901']",0.00,1713122998.36,1713122998.36
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33478.zip']",56.92,1713122941.44,1713122998.36
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-33478.zip']",58.19,1713122940.17,1713122998.36
"['initialize-parser', '2a9baba7-855d-498e-a4bb-a0af916ff2ba']",0.00,1713122999.90,1713122999.90
"['parser-parse', 'a6f47f9d-be65-444a-9f70-8999f125d95a']",56.95,1713122941.37,1713122998.32
"['write-jsonl', 'a6f47f9d-be65-444a-9f70-8999f125d95a']",0.00,1713122998.32,1713122998.32
"['parse-pdfs', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8138.zip']",56.95,1713122941.37,1713122998.32
"['finished-parsing', '/lus/eagle/projects/tpc/braceal/metric-rag/data/raw_pdfs/scaling-data/zip-scaling-data/10pdfs-8138.zip']",58.11,1713122940.22,1713122998.32
"['initialize-parser', '0107a126-f1c1-42c0-a108-f1ac0f96c65e']",0.00,1713122999.92,1713122999.92
"['parser-parse', '7ebe9409-9887-4c92-adc6-188e04814fae']",57.59,1713122940.89,1713122998.47
"['write-jsonl', '7ebe9409-9887-4c92-adc6-188e04814fae']",0.00,1713122998.47,1713122998.47
